Protein,logFC,AveExpr,t,P.Value,adj.P.Val,B
B0QY69,-0.381704197119191,-0.4842479732557144,-0.7490504144491975,0.46492631140471474,0.9709452219668305,-4.601608767244924
P04264,-0.47014678935665366,-1.175897996961196,-0.7488437750682077,0.4650473476312812,0.9709452219668305,-4.601613313064975
G3V4J5,-0.6692434355809578,-4.783895346107403,-0.7481282554618099,0.46546660220134917,0.9709452219668305,-4.601629045272292
O95235,-0.4840325817516338,-0.48732453372854145,-0.7473544123585074,0.465920290623708,0.9709452219668305,-4.601646045217795
Q96JH8,-0.3481540028865906,3.6257776592645508,-0.7467475193755905,0.4662762882325677,0.9709452219668305,-4.601659366929529
A0A7I2YQS5,0.46275463120705873,-0.4433020744057431,0.7465125840717769,0.4664141435411072,0.9709452219668305,-4.601664521406652
A0A087WY24,-0.6142411078066867,-0.20366919561960015,-0.7463866553448535,0.4664880462095654,0.9709452219668305,-4.601667283703825
Q86XP3,-0.35270149822646024,1.4721671936131375,-0.7457235843101345,0.4668772944949223,0.9709452219668305,-4.601681821786215
Q9NQW6,-0.4748906223693339,-2.183345424596735,-0.7451814310314302,0.46719570636768326,0.9709452219668305,-4.601693700397245
E9PLJ6,-0.3459377771914971,4.682872582478683,-0.7445983011195924,0.4675383317709809,0.9709452219668305,-4.601706468466684
P63010,-0.35540456497194306,2.879918461259747,-0.7445581528706595,0.4675619270117457,0.9709452219668305,-4.601707347224694
Q92667,-0.6430715157164686,-1.5580897289794755,-0.7442300609661354,0.46775477472151494,0.9709452219668305,-4.601714526907637
P01024,-0.31655591707119424,5.532309939321425,-0.7435500380008596,0.46815463653370515,0.9709452219668305,-4.601729399228587
E9PFK9,0.5846769288902243,-1.5492216783355082,0.7433048579045864,0.46829885639934254,0.9709452219668305,-4.6017347585098225
F8VU08,-0.34682266749310386,5.0791796479782425,-0.7432983036310045,0.4683027121256349,0.9709452219668305,-4.601734901755739
F8WBT6,-0.6065063835193636,-0.9333843014333836,-0.7425471049316436,0.4687447526707116,0.9709452219668305,-4.601751312217522
A0A0U2N547,-0.3168781313585365,6.963778025387908,-0.7424837303222597,0.4687820568580824,0.9709452219668305,-4.601752696023049
E9PK62,-0.35250434748726955,1.2014920604091708,-0.7424107356998306,0.4688250259078479,0.9709452219668305,-4.601754289757996
Q92608,-0.32697381548375004,3.0257293926010584,-0.7423305805001843,0.4688722128632006,0.9709452219668305,-4.6017560396777615
Q8IYM0,-0.3816033451942425,-0.08779963383588961,-0.7421525378308264,0.46897703599330554,0.9709452219668305,-4.6017599260564985
G3V3Q5,-0.7209173150347175,-3.054552985699382,-0.7415882859562155,0.4693093349363894,0.9709452219668305,-4.601772237412669
A0A8I5KY43,-0.3812838285913931,2.8983417049499725,-0.7400469003856375,0.4702178154302765,0.9709452219668305,-4.6018058273973645
C9JFR2,-0.6676755618519064,-2.626908976212892,-0.7397139631376412,0.47041418601883145,0.9709452219668305,-4.601813074834514
A0A286YEY1,0.4669838525781804,6.315560761975006,0.7393502301230052,0.47062877716853846,0.9709452219668305,-4.601820989407595
P27169,-0.3507496586090948,2.217237189645763,-0.7393199217774051,0.4706466608264802,0.9709452219668305,-4.601821648743421
H7BXE3,-0.741863755688954,0.11596257099210054,-0.7374922137586715,0.47172587433949376,0.9709452219668305,-4.601861365855824
A0A1B0GWI5,-0.7891992898752473,-3.6629954238583884,-0.7368511464649563,0.4721047623264141,0.9709452219668305,-4.601875276399128
O75151,-0.8162380600311963,-2.7369843598800165,-0.7368259345007396,0.47211966703660024,0.9709452219668305,-4.60187582325992
Q6ZMP0,-0.37848814004273246,3.058691112262767,-0.7363859639975626,0.47237981290419095,0.9709452219668305,-4.601885363837234
Q13461,-0.37123271572288097,0.6788715940795675,-0.7360676930791099,0.47256805424315595,0.9709452219668305,-4.601892262326059
Q8WYL5,-0.490658127372273,-2.132861563191971,-0.7347544247949549,0.4733452663473652,0.9709452219668305,-4.601920699889231
E5RHS3,-0.38542467932629776,-0.48853169133249086,-0.7343234225131,0.47360050824224265,0.9709452219668305,-4.601930023215795
P13671,-0.3442228257231692,1.9106642539179515,-0.7334415598163119,0.4741230110454967,0.9709452219668305,-4.601949084621759
G3V133,-0.35159698211082513,1.3723552848717462,-0.7329469897674841,0.4744161955173043,0.9709452219668305,-4.601959766009068
H0Y3N9,-0.44751069008361766,1.9780482771256658,-0.731829092700709,0.47507929528521897,0.9709452219668305,-4.601983886507068
Q9Y4P1,-0.6599739202507637,-0.32259210095188856,-0.7317805388383402,0.47510810849199936,0.9709452219668305,-4.601984933412362
Q13111,-0.32475215867499385,-0.4064821828955184,-0.7316319178180789,0.4751963108672089,0.9709452219668305,-4.601988137563291
A0A8C8KBL6,-0.36843682570911285,1.5856015683262024,-0.7299447323145184,0.4761982993595837,0.9709452219668305,-4.60202447224157
F8WC57,-0.4736738000755319,-0.5331975101436333,-0.7298944602702523,0.4762281744997994,0.9709452219668305,-4.602025553764057
A0A804HLB0,-0.37961589525170303,-0.7136657135652378,-0.7298025355554677,0.47628280546640644,0.9709452219668305,-4.6020275312093615
A0A075B7D8,-0.5458717966393053,-0.11346711958777479,-0.7296449958527197,0.4763764402667693,0.9709452219668305,-4.602030919632233
E9PG19,-0.4537761001428335,-0.34336017205159547,-0.7294170441987449,0.4765119444971522,0.9709452219668305,-4.602035821374461
Q8N653,-0.49279970674113655,-0.2683723344340121,-0.729316644616009,0.4765716336653638,0.9709452219668305,-4.602037979886839
Q96RT6,-0.3645350572368824,2.0336828612374167,-0.7290802780678021,0.47671217513930886,0.9709452219668305,-4.602043060561151
P01717,-0.5252282531781258,-2.024672209397391,-0.7278400236474567,0.4774500279275605,0.9709452219668305,-4.602069696195879
Q9UHR6,0.5185974805595559,2.546867866726348,0.72664807492068,0.47815978885504895,0.9709452219668305,-4.602095257193627
Q7Z3S7,-0.44836451496526664,1.7623588665060752,-0.725876476210447,0.4786195845633954,0.9709452219668305,-4.6021117844393755
Q4ADV7,-0.29971256301961446,5.051444876910425,-0.7256132085410509,0.47877652644822266,0.9709452219668305,-4.602117419994761
Q8N8Z6,-0.3493402872300213,0.3981149036114309,-0.7252535825460097,0.4789909603383311,0.9709452219668305,-4.6021251153337035
A0A0J9YX86,-0.4119533547568488,3.804712482446229,-0.7252077671546635,0.47901828277807434,0.9709452219668305,-4.602126095460467
Q9P2D6,-0.34900082960598056,2.624624037180549,-0.7251082512033106,0.4790776332711474,0.9709452219668305,-4.602128224215083
C9JIF9,-0.7116338211336619,-1.9624929089058432,-0.7247323346838882,0.47930186656017193,0.9709452219668305,-4.602136263180287
H0Y7F7,-0.4819105882063741,-0.0024306221542554564,-0.7212637886426104,0.4813738113951659,0.9709452219668305,-4.602210266314096
Q58F21,-0.4810194822654249,0.3587611095751884,-0.7206235676869124,0.4817568335501584,0.9709452219668305,-4.6022238918557825
O94986,-0.38111554334549735,-3.2240979314257507,-0.7197033758889629,0.4823076713938347,0.9709452219668305,-4.602243457379203
A0A087WVW6,-0.4852444855762199,-2.670412548513555,-0.7194604022585231,0.482453181044215,0.9709452219668305,-4.602248619946135
O14715,-0.33674668034094796,-0.16390699256264277,-0.7181053101186475,0.4832651856261716,0.9709452219668305,-4.602277384235211
K7EPF9,-0.3136009923774501,3.5256803778754318,-0.7175230886593589,0.4836143171692652,0.9709452219668305,-4.602289728379941
Q86TB3,0.4014114772355185,-1.1612294881575456,0.7173510881554725,0.48371748674740034,0.9709452219668305,-4.6022933734252955
H0Y599,-0.3591186405328617,1.9994029858444562,-0.7173240311411269,0.483733717316453,0.9709452219668305,-4.602293946749653
H0YEN1,-0.7013429100105564,-2.0019817318595035,-0.7170131605339617,0.48392022114308564,0.9709452219668305,-4.60230053258242
Q9C0I3,-0.3991319683085748,-2.5988941629054123,-0.716682973603832,0.4841183605103073,0.9709452219668305,-4.602307524899135
A0A0D9SEM5,0.6690096898888034,-2.6012901571991107,0.7161374651051942,0.4844458163805342,0.9709452219668305,-4.60231907087359
Q9C0I1,-0.283668246403429,1.544761689410065,-0.7160978860869276,0.48446957985939887,0.9709452219668305,-4.60231990828503
H7C2N5,-0.37504691818003555,1.410113915321389,-0.715388198257712,0.4848957984100577,0.9709452219668305,-4.602334916959971
A0A1B0GUL6,-0.49419377509330653,0.17493368626054484,-0.7146440485413799,0.4853429532847884,0.9709452219668305,-4.6023506404538095
J3KQP8,-0.4773097088685966,0.4653431109955638,-0.7144886982678118,0.4854363332079884,0.9709452219668305,-4.602353921116133
A5A3E0,-0.2785963655811825,5.83207051938167,-0.7137263543861728,0.4858947273550528,0.9709452219668305,-4.6023700111200965
C9JCY1,-0.2779394961946524,2.859280036360766,-0.7135135574377596,0.48602272715395456,0.9709452219668305,-4.6023744997195735
C9JYR7,-0.3711074495018778,4.9845360507833565,-0.7134638287564078,0.48605264241156,0.9709452219668305,-4.602375548494815
A0A6Q8PH13,-0.355532425106615,4.309674668842797,-0.7129309236293534,0.48637329052631606,0.9709452219668305,-4.602386783415708
H3BN94,-0.28943127601091234,-6.982680983842903,-0.7128582270214366,0.48641704168507993,0.9709452219668305,-4.60238831546487
A0A8I5KV31,-0.37451016479138227,-0.2173594900213608,-0.7125148371920307,0.4866237363186422,0.9709452219668305,-4.602395550404662
Q9HAW4,-0.42390884198766887,-2.81774687306849,-0.7122863634968236,0.4867612890299772,0.9709452219668305,-4.602400362464228
A0A8I5KQ45,0.4469116942377569,0.2432218480531561,0.7121563599150176,0.48683956805441886,0.9709452219668305,-4.6024030999655805
A0A7I2V2N8,-0.32783624977869796,1.3417620510066282,-0.7117096984824061,0.4871085730992677,0.9709452219668305,-4.602412502032993
A0A087WT59,-0.4344172224751368,4.397610371868545,-0.7113453735055446,0.48732805569061355,0.9709452219668305,-4.602420167118056
Q8NDM7,-0.5287541714190662,-3.009744870444789,-0.7100230976280082,0.4881251351041602,0.9709452219668305,-4.602447957758328
H7BZS7,-0.4131507219566559,-1.0451744085418972,-0.7092466239597012,0.4885935598462785,0.9709452219668305,-4.602464255986599
O43166,-0.3817048065711748,2.6260343301988485,-0.7082326743114146,0.489205647581314,0.9709452219668305,-4.60248551529181
E7ESY4,0.49232522698795966,-2.2513266993271377,0.7078872430237532,0.4894142765060827,0.9709452219668305,-4.60249275179337
A0A2R8YGP0,-0.3414304101861223,4.645469331896828,-0.7061297335403878,0.49047656768846615,0.9709452219668305,-4.602529522164755
E5RI93,-0.3112605921321472,2.317052809881021,-0.7059201507924491,0.49060333655046307,0.9709452219668305,-4.60253390166877
Q6ZS11,-0.3752399756117748,0.776780844261248,-0.705531531760091,0.4908384490206983,0.9709452219668305,-4.602542019346466
F5H143,0.7604100776398863,-1.6009276725292785,0.7051718163176992,0.49105613421521443,0.9709452219668305,-4.6025495297706565
O43719,-0.3966564734293758,2.6219686740256556,-0.7048703741795096,0.4912385986236597,0.9709452219668305,-4.602555820926635
P46940,0.7362634966496908,-3.550716023983445,0.7046159039618155,0.4913926618192931,0.9709452219668305,-4.602561129929426
Q12873,-0.47626280084331674,-1.6912851799615205,-0.7044157079198415,0.491513885973483,0.9709452219668305,-4.602565305427949
P08519,-0.3388429433346536,3.446936014645517,-0.7043363775929162,0.49156192752354866,0.9709452219668305,-4.6025669597359
O43683,0.3974318646070931,-2.1484865707812437,0.7040328710576649,0.4917457532063212,0.9709452219668305,-4.602573287370671
A0A2R8Y4W2,0.3724976055898561,-2.131637015708598,0.7035860433336063,0.4920164583674116,0.9709452219668305,-4.60258259866403
Q13790,-0.3428349230714458,1.284000742129649,-0.7035449550792666,0.49204135559563966,0.9709452219668305,-4.602583454627471
H0Y332,-0.5930620429916795,-2.2203718188337156,-0.7034797270107531,0.4920808817514608,0.9709452219668305,-4.60258481338884
Q6IE81,-0.2723686081625867,2.6657989625846845,-0.701607323576972,0.49321629646532994,0.9709452219668305,-4.602623770051127
A0A0C4DH32,-0.4485832004676187,-3.544948182930037,-0.7014836632368021,0.49329133760100763,0.9709452219668305,-4.602626339675485
Q9NVH1,-0.47657853073418277,-1.6367283545071296,-0.699252062937397,0.49464669900544744,0.9709452219668305,-4.602672643130931
A0A1X7SBZ2,-0.41928632747541916,-0.8974238141231807,-0.6990747766499776,0.4947544674183403,0.9709452219668305,-4.602676316072445
Q52M93,-0.367979820113322,0.495111704114605,-0.6984947453255004,0.49510715191738897,0.9709452219668305,-4.602688327181013
Q9NQX4,0.9549941009748224,-8.701287618540524,0.6981897748746542,0.4952926464826366,0.9709452219668305,-4.602694638891542
P58397,-0.4626271830690889,-1.2967082162842534,-0.6978110870309565,0.4955230354759864,0.9709452219668305,-4.602702472887415
H0Y8F2,-0.44815238228315046,-0.16712168037379183,-0.6976228361905366,0.49563758833401805,0.9709452219668305,-4.602706365878947
Q9C091,0.4579079527194785,-0.8903550113562981,0.6975847584171262,0.49566076099607215,0.9709452219668305,-4.602707153207505
A0A5K1VW81,-0.3418700732876476,4.117595411225212,-0.6972240887276718,0.4958802821325383,0.9709452219668305,-4.602714608843691
K7EM46,-0.4051300987344235,-0.17167537266951488,-0.6970901643666921,0.49596180952461244,0.9709452219668305,-4.602717376415503
A0A804HLI4,-0.32896675450972346,4.684066338088148,-0.6963611974713753,0.49640571092621555,0.9709452219668305,-4.6027324324339975
P38159,-0.33329029575619895,3.7474465318801307,-0.6962547970505616,0.4964705224801572,0.9709452219668305,-4.602734628857548
Q6ZUX7,-0.3576252188949801,0.13062642823296844,-0.6957088118031943,0.4968031757219359,0.9709452219668305,-4.602745894973789
Q5TCY1,-0.32223219888907195,2.9236301475157354,-0.6954205169966748,0.49697887814328034,0.9709452219668305,-4.602751840640181
A0A8I5KXJ3,-0.3969243928957913,1.709410022594393,-0.6948060338333236,0.497353498681976,0.9709452219668305,-4.60276450621931
Q8IZF7,-0.46735249023350356,-1.896962369942003,-0.6946536639154288,0.4974464167681979,0.9709452219668305,-4.602767645303255
Q9UJU2,-0.32572456370566183,3.4308916396103375,-0.6946323886409561,0.49745939164456054,0.9709452219668305,-4.602768083562399
Q9NVI1,-0.36632681213299634,2.9164159437481945,-0.6942427859048305,0.4976970286151825,0.9709452219668305,-4.602776107073876
H3BV03,-0.340917295612136,-0.7459517026890754,-0.6927140887610644,0.4986300933953316,0.9709452219668305,-4.6028075508162045
F5H619,-0.3200071150734507,5.78688401865984,-0.6917191704940264,0.49923790594577333,0.9709452219668305,-4.602827982397192
Q8N1H7,-0.3400946342981126,1.2495870338535693,-0.6913185338530802,0.49948278371821153,0.9709452219668305,-4.602836202522567
A6PVK7,-0.28532496702513654,4.8400510994297665,-0.6912770124189286,0.4995081665211315,0.9709452219668305,-4.602837054204567
A0A087WT21,-0.35541327768888875,-1.6678371960141378,-0.6912204011271694,0.49954277523846835,0.9709452219668305,-4.602838215334868
E9PN67,-0.31852013882656705,2.4111204655810217,-0.6910007617692677,0.4996770626823728,0.9709452219668305,-4.602842719469835
Q8N2X6,0.49116547416070233,-4.431047718536411,0.6900113024417709,0.5002822787203327,0.9709452219668305,-4.602862994588078
I3L0W7,-0.5566783347300155,1.033468754032303,-0.68953396987839,0.5005743981863096,0.9709452219668305,-4.60287276648086
F8WAL5,-0.28157372181434326,4.421650857113092,-0.6889200276630256,0.5009502664260853,0.9709452219668305,-4.602885326241234
F5GWJ5,0.24623533738578818,2.1570490383966763,0.6886286050134154,0.5011287389240194,0.9709452219668305,-4.602891284576164
A0A7I2V4W4,-0.3936254170070279,-2.063296561484765,-0.6884163731491669,0.5012587368303612,0.9709452219668305,-4.602895622398719
C9JFR5,-0.4343091777309449,-1.653022303010884,-0.6881059276360547,0.5014489286501445,0.9709452219668305,-4.6029019654875185
Q96JM4,-0.4153545285609771,-1.1180709111776992,-0.6867519834060859,0.502278901570206,0.9709452219668305,-4.602929599977436
Q15283,-0.28159668606175936,3.008080888344753,-0.6867483974933425,0.5022811008072829,0.9709452219668305,-4.602929673103276
A6NC48,-0.4084273831887586,-1.643653681528876,-0.6854786081568452,0.5030602130308848,0.9709452219668305,-4.602955546077397
A0A2R8YDM2,-0.5418357006494636,-4.485434378953876,-0.6853048869994438,0.5031668586645559,0.9709452219668305,-4.60295908248924
Q6UXG2,-0.3512185260590379,3.1074317382293892,-0.6851648295090815,0.5032528480677101,0.9709452219668305,-4.602961933037827
C9JBZ7,-0.5661575020503515,-2.499611281116171,-0.6848088482144722,0.5034714439587193,0.9709452219668305,-4.6029691758979085
H3BS09,-0.3049510350791129,5.89157104522115,-0.6847307167712428,0.5035194291631251,0.9709452219668305,-4.602970765128445
A8K855,-0.302627167659967,3.1105160259326485,-0.6841233370067514,0.5038925479196312,0.9709452219668305,-4.602983114044357
F8WCZ6,-0.501710818416431,-1.5462417399182318,-0.6840202469937614,0.503955892928772,0.9709452219668305,-4.602985209051175
Q9BRR8,-0.3731370339786442,1.7987966780873346,-0.683797282732449,0.5040929120221647,0.9709452219668305,-4.602989739199512
B4DH95,-0.44995520503813025,-0.5850600905565791,-0.6837931404777732,0.504095457782222,0.9709452219668305,-4.60298982334873
Q96F81,-0.5922650570259034,-3.9003708833995385,-0.6837097340446201,0.5041467195582288,0.9709452219668305,-4.602991517640561
A0A0A0MR89,-0.28099760964534526,2.0548267675595318,-0.6835818023074107,0.5042253525515654,0.9709452219668305,-4.60299411604955
F8W7U0,-0.35206016424089404,3.3734038861461753,-0.6832102916805594,0.5044537411023606,0.9709452219668305,-4.6030016593238425
P13056,-0.3110670966082339,0.2414899278384136,-0.6831028862623113,0.5045197804364265,0.9709452219668305,-4.603003839441915
Q8HWS3,0.4158121270654789,-1.2772592940842553,0.6829620051437166,0.504606410240528,0.9709452219668305,-4.603006698590261
F5H0N7,-0.3609976103498307,1.1280923481870444,-0.6823027913011553,0.5050118846174938,0.9709452219668305,-4.603020070233034
Q9BTP6,-0.468077724042145,-1.8843895928482275,-0.6810638645501411,0.5057744431870841,0.9709452219668305,-4.603045169934646
